,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPAC5H10.01,-17.98721620729757,-11.697462369053842,-9.994485961187769,-3.7047321229440375
SPAC5H10.03,7.580263143245047,0.09684760202855004,-3.2970424677142884,-10.780458008930788
SPAC5H10.04,-18.71763564100105,-11.473316808837595,-12.07678241048114,-4.8324635783176815
SPAC5H10.06c,-14.631961405423093,-12.538543421947244,-3.094384814562627,-1.0009668310867779
SPAC5H10.08c,3.9764830096666737,-2.993998536680841,3.832095370913645,-3.138386175433869
SPAC5H10.09c,7.062172658180764,3.632909916314244,-0.8639484228104024,-4.293211164676922
SPAC5H10.10,-0.9323913637350358,-1.5865647091005537,-1.7441062103597922,-2.3982795557253103
SPAC5H10.11,-43.8891387813117,-25.677865388418088,-20.205961017553008,-1.994687624659392
SPAC5H10.12c,1.927066822545896,-4.578570084756123,-2.8523241292506256,-9.357961036552645
SPAC5H10.13c,-9.683293007511011,-16.877457122353352,-14.430769377345149,-21.62493349218749
SPNCRNA.617,-39.08924737346893,-22.094891514957844,-6.453575549438,10.540780309073083
SPAC13G6.01c,13.994032933467764,-0.13886643095058204,-0.9753246384715021,-15.108224002889848
SPAC13G6.03,3.233850311775712,-7.52668935606055,-5.0782308660938265,-15.838770533930088
SPNCRNA.618,-43.84189529403854,-25.71111449847413,-15.247356354807902,2.8834244407564924
SPNCRNA.620,-45.30311620629329,-25.070208762786102,-21.283065581615183,-1.050158138107996
SPAC13G6.14,3.1536442227700547,-0.9915498216188112,-0.8194477395183775,-4.964641783907243
SPAC13G6.15c,3.0637915002586875,-2.569307624734656,2.4210944831078294,-3.2120046418855135
SPNCRNA.621,-19.06732883783711,-12.511143426087775,-10.114501065778944,-3.558315654029609
SPAC24B11.05,-13.709706767805102,-14.92595442530224,-11.115373389160617,-12.331621046657755
SPAC24B11.08c,1.425960198881981,-0.7150893286288493,-8.100608869584782,-10.241658397095614
SPAC24B11.09,-5.875608078881951,-6.352799773179786,-3.2345289791530685,-3.7117206734509023
SPAC24B11.11c,13.671960936144623,3.5363587237801863,4.3704081001127015,-5.765194112251733
SPAC24B11.12c,20.754466156035775,-6.7570610789144885,-6.279229659536026,-33.790756894486286
SPNCRNA.624,-22.946495795448612,-16.785836085406142,-6.511520993384732,-0.3508612833422582
SPAC806.02c,13.069344946993525,3.6992210504533176,7.159135434458983,-2.210988462081225
SPNCRNA.625,-41.55099773362114,-25.122750415557647,-17.215976487113394,-0.7877291690499106
SPAC806.11,-46.821065405295755,-25.528166274881094,-22.558682863612948,-1.2657837331982904
SPNCRNA.626,-19.048149404180972,-15.65968855286465,-10.682624831166912,-7.294163979850584
SPNCRNA.627,-38.95886570612978,-22.80054426152257,-19.91354877582149,-3.7552273312142934
SPNCRNA.628,-40.154561042061374,-17.32013633495306,-21.525420743537108,1.3090039635712143
SPAC806.06c,14.152642225372533,12.940492501680426,5.783004259242944,4.570854535550835
SPAC806.07,6.306207462988298,-5.410731330442836,3.1882724143792767,-8.528666379051858
SPNCRNA.630,-38.02592381571553,-22.656000731541546,-13.939274231575196,1.4306488525987933
SPAC1F5.11c,12.965043201850035,-2.158665722953653,5.022483010311436,-10.101225914492254
SPNCRNA.632,-42.184837293570226,-18.945737492220182,-22.456505980329837,0.7825938210202139
SPNCRNA.633,-46.938757886816724,-29.924876469175462,-21.03629583594505,-4.022414418303796
SPAC1F5.07c,21.199427445119788,8.363326577750378,5.647887341731099,-7.188213525638312
SPAC1F5.04c,-15.03253106432792,-19.031257894270038,-13.109106178013597,-17.10783300795572
SPAC1F5.02,20.44240045467957,4.5948768416010175,9.016377196027744,-6.83114641705081
SPAC18B11.10,3.703088968320799,1.7477504584008052,2.395784338446756,0.4404458285267623
SPNCRNA.635,-36.0435948085146,-10.265306929808023,-18.07524445567436,7.7030434230322085
SPAC18B11.09c,-5.262154531684402,-9.536510358982074,-8.214978884099043,-12.489334711396715
SPAC18B11.08c,-5.483903904279778,-4.5318456282966295,-6.7684635117662175,-5.816405235783068
SPAC18B11.07c,23.0957673922682,6.135763428271599,13.610813728361672,-3.349190235634932
SPAC18B11.04,-13.964519104922614,-11.315899807241633,-6.752059033900518,-4.103439736219535
SPNCRNA.636,4.406887881438563,0.7340171163782898,0.01662064033802224,-3.656250124722252
SPAC18B11.02c,3.395014202780388,-3.0124146313414784,1.3510593348936126,-5.0563694992282535
SPAC12G12.15,59.35010509173462,-7.265974939476163,1.8479801696872824,-64.76809986152351
SPNCRNA.637,-27.32196345242886,-16.286451455555245,-13.657093352241347,-2.6215813553677307
SPAC12G12.14c,3.975365609082949,4.443252840883673,-3.019266253499488,-2.5513790216987644
SPNCRNA.638,-28.033241061052042,5.0109031928552525,-15.331231544573145,17.712912709334148
SPAC12G12.10,12.038090559838837,3.5454678226564127,-1.030244606051813,-9.522867343234235
SPAC12G12.09,9.49489313167173,-1.8770545595626305,0.1707103520577924,-11.201237339176568
SPAC12G12.06c,10.989076557709978,-2.1571506117714634,-1.0064155009200242,-14.152642670401466
SPAC12G12.03,25.68896571098935,9.468481106905683,10.665755816679507,-5.5547287874041595
SPAC630.05,-7.5142219440411395,-15.511223638993302,-7.698095998379678,-15.69509769333184
SPAC630.15,-40.284474808786676,-18.879448787394267,-16.238644590202494,5.166381431189919
SPATRNAPRO.01,-22.53181141353652,-8.444427741995339,-16.267693791832144,-2.180310120290965
SPAC630.11,7.589290604592434,0.7977877053382301,2.8162271449110072,-3.9752757543431976
SPAC630.12,13.382484462345552,10.391857792997577,5.063997728439563,2.0733710590915884
SPAC630.13c,17.968603720775253,0.8234398297047001,0.8495998842714556,-16.2955640067991
SPAC630.14c,9.422044474448327,0.3830560609170064,4.312257211159025,-4.726731202372296
SPAC1751.01c,-18.18243431542107,-12.042455170264454,-11.272227465944285,-5.132248320787667
SPAC1751.04,-8.612871746920007,-14.067440044423332,-11.350973069999606,-16.80554136750293
SPAC1751.02c,7.0624443062952915,-0.5504718978413479,3.429495851605232,-4.183420352531407
SPAC31A2.02,-2.8954951251755148,-9.462661813387168,-8.220301764786388,-14.78746845299804
SPNCRNA.643,-48.536222592507,-26.48010885947917,-23.282381635623693,-1.2262679025958647
SPAC31A2.03,16.266306838956062,4.396749294904659,7.335716898430063,-4.533840645621339
SPAC31A2.04c,19.47411857590591,-0.4641027263132429,2.9584664916587786,-16.97975481056037
SPAC31A2.06,22.728312667159788,7.121316516949764,10.337844169019617,-5.269151981190402
SPAC31A2.07c,8.983259543686891,-8.541996111069102,-5.086710638568675,-22.61196629332467
SPAC31A2.09c,16.148579993202475,4.033928981687545,6.483006943150095,-5.631644068364835
SPAC31A2.11c,-9.495585217221198,-14.523465385611356,-15.218231438497396,-20.246111606887556
SPAC31A2.12,-5.4786564825710835,-13.674388557914419,-12.429984323964055,-20.625716399307393
SPAC31A2.13c,-2.3544927289702144,-7.373674954449588,3.959262048742147,-1.0599201767372255
SPAC31A2.14,0.4630686649795806,0.13635355709576658,-8.619252401093043,-8.945967508976858
SPAC31A2.16,-1.6955570610428197,-11.545307410017664,-4.847541889486519,-14.697292238461365
SPAC13C5.01c,15.035448026490009,-0.5598365085101804,-1.6810613524566094,-17.276345887456802
SPNCRNA.644,-44.999563998201246,-25.72248443815772,-18.36926930200817,0.9078102580353472
SPAC13C5.04,-18.43426162958032,-15.990459933812142,-10.907761918665875,-8.463960222897697
SPNCRNA.645,-23.840818828317126,-18.635757195082718,-16.494760149974542,-11.289698516740145
SPAC13C5.05c,25.153078733860248,4.993967087998777,9.380567121716972,-10.778544524144499
SPAC13C5.06c,-9.587103739451274,-12.318726184361813,-11.57778809329813,-14.309410538208668
SPATRNAVAL.01,-34.23750865585822,-16.593152061578476,-20.50082510789186,-2.8564685136121137
SPAC23E2.02,10.936865430192627,2.8701770269235385,3.0001892867850017,-5.066499116484085
SPRRNA.11,-5.726645452124586,-7.340588163349977,-2.806532445749987,-4.420475156975378
SPAC24H6.12c,-3.8087911699486634,-14.58928947779577,-15.107008806225537,-25.887507114072644
SPAC24H6.11c,-18.78094037826516,-16.699937829333667,-18.295442280822,-16.214439731890508
SPNCRNA.652,-12.519867931719673,-6.060323912122833,-11.035023765786924,-4.5754797461900845
SPAC24H6.09,6.756840770813142,-6.330052330752213,-0.6046397198739086,-13.691532821439266
SPAC24H6.07,12.39459265978264,0.0738764439435684,-1.6135121138013488,-13.934228329640419
SPAC24H6.06,6.556270405832706,-4.811839186178818,-3.4784925613548943,-14.84660215336642
SPAC24H6.04,19.47709737606071,7.574924942639967,6.705419597703277,-5.196752835717469
SPNCRNA.653,-39.5539630518924,-9.572189246692481,-21.36642248108714,8.61535132411278
SPAC24H6.02c,-4.062911085219689,-5.592798132826768,-2.9390122782303614,-4.468899325837442
SPNCRNA.654,-44.38507832660448,-24.154032326441374,-20.170941562853283,0.060104437309824725
SPAC24H6.01c,-4.009274733378007,-8.709866941767949,-6.941313796707831,-11.641906005097773
SPAC227.19c,-6.7709897448363785,-8.211094094509727,-3.008729625769142,-4.4488339754424935
SPNCRNA.655,-14.16212360465124,-9.365194759232411,-11.166044855036283,-6.36911600961745
SPAC227.05,5.090500204502504,0.00883230859657047,0.037302030355643716,-5.04436586555029
SPAC227.06,-4.22794946938086,-7.0020724203594895,-3.9875345667513455,-6.761657517729976
SPAC227.07c,13.990812461562891,1.5251914119995895,4.441483977888363,-8.024137071674938
SPNCRNA.657,-16.933363670924727,-14.844356748665373,-10.194865353416137,-8.105858431156781
SPAC227.08c,3.984404254943371,-0.5951345153654728,-6.196615076435903,-10.776153846744748
SPAC227.09,-3.432092125576915,-6.059222222283868,-0.12752060168459067,-2.7546506983915435
SPAC227.10,11.788295482765172,1.6538580086024195,5.280863681355012,-4.85357379280774
SPAC227.11c,16.855114074284458,6.324892934271662,7.415711025573423,-3.1145101144393728
SPAC227.12,1.9120194241762007,-0.7315845436730726,-3.3864933327376683,-6.0300973005869425
SPAC227.13c,-16.937393470497966,-17.383111893290977,-10.504624108792676,-10.950342531585688
SPAC227.16c,-3.717066522184141,-10.741793417324201,2.146670320719238,-4.8780565744208255
SPAC2F7.04,-11.344767264448038,-13.428950052925858,-13.215217404536338,-15.29940019301416
SPNCRNA.660,-32.78624503566836,-22.85901394712083,-17.25069399320276,-7.32346290465523
SPNCRNA.661,-31.53983218332708,-14.686031064667175,-17.98689676395666,-1.1330956452967555
SPAC2F7.13c,18.85861532835945,1.0292170119898003,4.853147786994806,-12.976250529374841
SPAC2F7.15,14.461347427424805,4.677811931787089,7.188309129009165,-2.595226366628548
SPAC13A11.01c,20.438673899697076,8.987731553823187,8.603610424816202,-2.8473319210576875
SPAC13A11.03,53.51242423484494,-9.73320721027684,-13.775945039556206,-77.02157648467798
SPAC13A11.04c,9.285454966746665,1.9710048752924612,3.671469439453041,-3.64298065200116
SPAC13A11.05,27.658913657239715,6.604579930300595,7.088656961735769,-13.965676765203352
SPAC3H8.02,22.74658712827129,43.11687003984894,10.964908122956928,31.335191034534578
SPAC3H8.03,-4.944422048284849,-12.048321125877711,-11.302025231315913,-18.405924308908773
SPNCRNA.663,-42.33342928790281,-29.13515608017651,-3.959626201386392,9.238647006339924
SPAC3H8.04,0.5756322444879132,-6.3244613073784,-9.07334294059292,-15.973436492459232
SPNCRNA.156,-28.069549991422146,-7.160555990388326,-17.030998653028284,3.877995348005541
SPAC3H8.08c,-0.9121290078193098,-13.195985150905043,-8.533228575512098,-20.817084718597837
SPNCRNA.667,-29.310073838553397,-20.64207769943365,-6.404306647016661,2.263689492103083
SPAC3H8.10,16.470375360765267,4.081482708616768,7.061435280619057,-5.327457371529442
SPAC1F3.01,12.79394278656617,-4.577989006201253,-5.608542268778773,-22.980474061546197
SPAC1F3.02c,-4.64869687101389,-10.063603017356158,-6.62886866123787,-12.04377480758014
SPAC1F3.03,-9.4815157445465,-7.881724684452128,1.4428978310081035,3.0426888911024754
SPAC1F3.04c,5.86649674209454,-2.596198051126453,5.046215497671983,-3.41647929554901
SPAC1F3.05,-10.629960372393016,-6.0667658023108375,-4.997855004315987,-0.43466043423380896
SPAC1F3.06c,7.349495375829989,-0.7133164622182164,-4.563585428513584,-12.626397266561787
SPAC1D4.01,8.405610219015188,5.7750590440818526,-1.4004043635425558,-4.03095553847589
SPAC1D4.02c,1.2949921119341568,-6.597286929032393,-4.278382065980129,-12.170661106946678
SPAC1D4.03c,-10.445329705157112,-8.745916465010957,-5.42295161357222,-3.723538373426063
SPNCRNA.670,-12.766547328110356,-9.812084569956411,-5.2878270790959725,-2.3333643209420285
SPAC1D4.05c,4.5810732498985445,2.564790579982315,-1.5536228895356208,-3.5699055594518505
SPAC1D4.07c,-38.74608784186633,-28.8582124600911,-13.121475102930127,-3.233599721154896
SPAC1D4.10,20.87528417377277,5.328013621819764,10.854331564587543,-4.692938987365462
SPNCRNA.671,-6.877072060369862,-7.13945316691316,-4.756077597237621,-5.018458703780919
SPAC1D4.12,13.766791881574974,4.680705357244348,8.15476521693661,-0.9313213073940148
SPAC1D4.14,43.98726756940053,15.478964662995956,15.51088550515334,-12.997417401251235
SPAC22F3.13,9.83839348371206,1.802026763915805,3.480278911672212,-4.556087808124044
SPNCRNA.675,-38.49918614710917,-24.43931984021512,-12.967130794278624,1.0927355126154197
SPAC22F3.11c,-25.220319548215706,-12.70431244722408,-6.007101585751367,6.508905515240258
SPAC22F3.10c,29.909602236584306,10.733901594440214,12.190434051504193,-6.985266590639903
SPAC22F3.08c,1.5631821765989216,-2.200951392271872,-3.0055238803870914,-6.769657449257886
SPAC22F3.07c,15.222302284895045,4.9839020221088655,7.1636569494628395,-3.0747433133233386
SPAC22F3.05c,2.405717579503417,-4.454414089252708,-8.537188284811936,-15.39731995356806
SPNCRNA.676,-38.85463856122287,-21.39006575751284,-18.95458177903502,-1.4900089753249899
SPAC22F3.03c,7.837567551248298,-0.25670573085044524,3.8062696285951567,-4.288003653503587
SPAC1296.03c,-18.04848570961016,-9.487204758944387,-12.246193537648908,-3.684912586983142
SPAC1296.04,-12.366111173429244,-13.925521372148365,-17.491950622013007,-19.05136082073213
SPAC1296.05c,61.91176946185726,-4.147467062224248,-4.5699395232599125,-70.62917604734142
SPAPJ696.02,30.28325487988522,13.128616229929152,12.629794346757938,-4.5248443031981305
SPAC22G7.01c,17.49701520154393,7.371938879614383,10.414643507943461,0.2895671860139117
SPNCRNA.677,3.872945868713096,-1.1095386009622992,-3.484424720235633,-8.466909189911027
SPAC22G7.03,-13.109171164770904,-12.271730518816426,-7.147816446519747,-6.310375800565268
SPNCRNA.678,-46.245806952937535,-25.028069227788528,-22.448199706034213,-1.230461980885195
SPAC22G7.05,-2.395504785330018,-10.922241187220873,-12.46363310848163,-20.99036951037248
SPAC22G7.09c,-8.109271365515491,-14.79660516972152,-9.5370641540089,-16.22439795821493
SPAC22G7.10,16.27839383559946,11.234532409213884,1.5543803597063288,-3.489481066679246
SPAC4G8.02c,-8.795107247066376,-2.748906583663647,-4.0339573456017455,2.0122433178009835
SPAC4G8.03c,-13.179875282360866,-16.926635132418355,-13.92669278594599,-17.67345263600348
SPAC4G8.06c,7.998585171961325,0.5115487546615185,0.25947451202782545,-7.227561905271981
SPAC4G8.08,-13.364198510601433,-9.253508493724274,-7.936559633457048,-3.825869616579887
SPAC4G8.11c,4.130750060566136,-0.8450128209364499,-0.3933398993206012,-5.369102780823186
SPAC4G8.12c,-16.393354433033174,-15.581331376016596,-16.806051133143168,-15.99402807612659
SPAC4G8.13c,3.907657213486594,-2.637654419114881,-10.307156398557666,-16.85246803115914
SPAC16C9.05,1.5009986520518908,33.827102687879226,5.021877325580896,37.34798136140823
SPAC2G11.02,19.472572475912216,-7.666375537706831,-5.697586467720246,-32.836534481339285
SPAC2G11.03c,-2.7342760411627296,-5.4109997837636215,-1.6166180216340535,-4.2933417642349445
SPAC2G11.06,7.597677897785786,-1.4026845015105138,6.896959475649339,-2.1034029236469607
SPNCRNA.688,-7.9286042742054335,-8.268300922769146,-5.740502230485195,-6.080198879048908
SPAC2G11.07c,23.75393988717909,6.241978630334803,10.851856734220384,-6.660104522623907
SPAC2G11.09,7.361570527663409,-4.625882527134858,-7.807778646769812,-19.795231701568078
SPAC2G11.12,-6.766405595448263,-15.829720272475946,-8.940031472740113,-18.003346149767793
SPNCRNA.691,-50.69650238320546,-27.989454979169828,-19.44029824634105,3.2667491576945835
SPNCRNA.692,-31.79628448425269,-20.289458032884944,-11.307211174534688,0.19961527683306454
SPAC521.02,13.879961535151756,5.804645049903978,4.6484905086906245,-3.4268259765571543
SPAC521.03,1.9737571275457668,-2.901360565481788,-3.836570666958945,-8.7116883599865
SPAC521.05,8.039113084382798,2.2526878496614025,-5.008159366420808,-10.794584601142203
SPAC23G3.01,23.20382105047964,7.9255829729756755,8.285227374722819,-6.993010702781144
SPNCRNA.694,-41.92126732532454,-21.482788073289566,-25.162183396973802,-4.7237041449388135
SPAC23G3.04,-1.7219711584774655,-13.85720634166237,-0.1610798689619557,-12.29631505214686
SPAC23G3.06,18.005947718044577,1.1412788154327025,0.34331196870317626,-16.521356933908702
SPAC23G3.07c,-24.28011937771759,-19.9742259535398,-20.932010431096067,-16.62611700691827
SPAC23G3.08c,7.213962961571269,3.7702223657877316,2.9536396609072995,-0.4901009348762386
SPAC23G3.10c,15.3404879345767,7.798834215674304,3.2070153582361733,-4.334638360666222
SPAC22H12.01c,5.284830562017689,-2.705882969494496,-6.448245933781124,-14.438959465293307
SPAC22H12.02,8.615817861753769,0.1802557051933853,3.5988431534227883,-4.836719003137596
SPAC22H12.05c,2.064338120341816,-4.711167995006877,0.8833758672213925,-5.8921302481273035
SPAC1687.01,-1.2172336113073428,-8.238787613210082,-6.3494153058733325,-13.370969307776072
SPAC1687.04,-1.0185661591218462,-5.490323181255128,-2.8623809466003323,-7.3341379687336135
SPAC1687.05,-1.7545372839206903,-1.7820272919500333,-4.4971118287555685,-4.52460183678491
SPAC1687.06c,-5.241668970930341,-6.766812209352771,-4.044478244881503,-5.5696214833039335
SPNCRNA.696,-47.6323012577229,-26.707832444100127,-22.88559086758711,-1.9611220539643452
SPAC1687.11,5.038946638953703,25.32947802806311,-11.517240561792052,8.773290827317357
SPAC1687.12c,2.5073570395537392,0.5645954146576955,4.4983280159378936,2.5555663910418502
SPAC1687.14c,-14.68813625751369,-14.838633264580517,-12.916720968323302,-13.067217975390127
SPAC1687.16c,-24.997761693074054,-14.474909263477,-14.365811566099925,-3.8429591365028655
SPATRNAALA.01,-14.331602510999645,-15.542599008895845,-6.828986899174094,-8.039983397070294
SPAC1687.17c,-2.500191783210795,0.1118765303478746,-1.7083244295262148,0.9037438840324548
SPAC1687.18c,9.177608840071734,3.740265088917738,0.6009467437761629,-4.836397007377833
SPAC1687.19c,5.013990424236162,-1.5419866520661074,-3.9220898788397456,-10.478066955142015
SPAC1687.20c,-10.122746513692306,-13.150786756541848,-11.204543333780117,-14.232583576629658
SPAC222.03c,2.5485077352559102,-3.1275018559639527,1.2169007693205565,-4.4591088218993065
SPAC222.19,-10.67267376564672,-14.172573946578796,-3.6632938197654132,-7.163194000697487
SPAC222.04c,14.054853579921891,3.7105646853533463,5.209922392287677,-5.134366502280867
SPAC222.06,-0.7417864321719918,-9.226611695289677,-12.541754656845566,-21.02657991996325
SPAC222.07c,-4.793875968137002,-10.899015827915887,-10.720949067889448,-16.826088927668337
SPAC222.08c,-3.345901877140463,-7.747377026113309,-1.8608222129246637,-6.2622973618975095
SPSNRNA.02,-7.466967386453589,-3.822573296160456,-6.8378712912524655,-3.1934772009593324
SPAC222.17,-13.752945451990733,-9.688184750664515,-8.259917421515457,-4.195156720189239
SPNCRNA.701,-36.025045235682796,-22.626112001783714,-13.249114615314415,0.14981861858466772
SPAC222.15,-44.149820312755814,-21.15660435362123,-24.242215122407824,-1.2489991632732398
SPAC222.18,-5.754605828334468,-5.876157857386161,-4.023843217865696,-4.1453952469173885
SPAC222.16c,5.509324469157015,-1.787441650143844,3.093247616116237,-4.203518503184622
SPAC821.05,17.588412666553246,4.501829193610976,0.5179634246220814,-12.568620048320188
SPNCRNA.702,-39.64776730570408,-23.949450938578988,-17.900192728161734,-2.2018763610366463
SPAC821.06,16.320319663483474,7.176075865795497,4.6192242924376155,-4.525019505250364
SPNCRNA.703,-32.13852423103628,-22.09226891280548,-8.326384490807264,1.7198708274235344
SPAC821.08c,-3.885720462671173,-12.628723139891887,-8.591962866976504,-17.334965544197217
SPAC821.09,-13.90769300401726,-17.82014017835084,-13.238923293980944,-17.151370468314518
SPAC821.10c,-5.36509206251705,-5.555375132405349,-7.73064597814141,-7.920929048029709
SPAC821.12,15.09202683954952,-0.2943402590670061,-0.6923429941976877,-16.078710092814212
SPNCRNA.220,-29.095086912004035,-14.721941177427746,-15.341413561828835,-0.9682678272525392
SPAC139.01c,12.524761012710789,4.232973581952898,8.610421714984227,0.31863428422633433
SPNCRNA.704,-32.14707880661321,-20.929801470471453,-22.482910803483232,-11.26563346734148
SPAC139.02c,-11.520606482711976,-4.321068662328777,-7.5416603697134565,-0.3421225493302593
SPAC23C4.03,29.64391414579413,11.084337026039305,10.622334465280273,-7.937242654474553
SPAC23C4.05c,-2.066503918642318,-12.765280787856428,-9.409565571685329,-20.108342440899442
SPAC23C4.06c,12.44984332120704,1.3910884903093077,2.9473128891051914,-8.111441941792544
SPAC23C4.09c,-1.61121191548186,-8.67873043802274,-3.4939180558554987,-10.561436578396377
SPAC23C4.10,-19.760106616071287,-18.456782570891047,-17.387224902751374,-16.083900857571138
SPAC23C4.11,4.408555474616961,-2.4654286678561133,0.9075414939369041,-5.9664426485361695
SPAC23C4.13,-3.3208732880205147,-8.756118102300618,-8.641226483076828,-14.076471297356932
SPAC23C4.14,-12.789504609455676,-13.7043392553084,-4.137591202466858,-5.052425848319579
SPAC23C4.15,10.319982664750038,-6.342440021411296,-1.647041096861109,-18.30946378302244
SPAC23C4.17,-1.3835913388984125,-7.308100204740647,-5.357769773377068,-11.282278639219305
SPAC23C4.18c,1.1944403203547438,-9.961971413722443,-9.962059810976498,-21.118471545053687
SPAC1A6.01c,11.829404686177988,4.113716943518014,6.360518687154222,-1.3551690555057512
SPAC1A6.02,2.377961080925715,-4.848690369724046,-4.012065240490017,-11.238716691139777
SPAC1A6.03c,7.992899110079513,27.66956570548667,-6.636805902945127,13.039860692462033
SPAC1A6.04c,2.089606675250557,-2.267433645322168,-2.3702984923716564,-6.7273388129443825
SPNCRNA.710,-25.838499818319157,-14.657612736809796,-13.311246310513996,-2.13035922900464
SPAC1A6.06c,-33.05552342023788,-20.5067912374165,-11.957005769512756,0.5917264133086206
SPAC1A6.08c,-25.98125277983808,-14.034158799894811,-11.107024222085693,0.8400697578575773
SPAC30D11.14c,11.087084196264712,4.411082422935063,9.359022351704006,2.6830205783743573
SPATRNASER.01,-6.8471855406371125,-3.1849544982378037,-7.747961211373964,-4.085730168974654
SPATRNAMET.01,-20.004041605035297,-15.882750802951248,-15.098583019531413,-10.977292217447363
SPNCRNA.711,-47.65400029341043,-23.408134948521546,-27.784358081628607,-3.53849273673972
SPAC30D11.07,-28.137391500056363,-23.732246894690935,-18.786635153000578,-14.381490547635154
SPAC30D11.06c,-0.8871731525747677,-6.445974083227843,-4.000302568392899,-9.559103499045976
SPAC30D11.05,-2.9772951322719687,-6.796687495904589,4.792748469629828,0.9733561059972082
SPAC30D11.02c,-46.84343427912782,-26.291929132181767,-21.37357969106005,-0.8220745441140167
SPAC56F8.02,14.872226854316096,1.6166411006594466,3.69948891204265,-9.556096841614
SPAC56F8.04c,10.774893778968424,3.8822012548712874,7.34581265117583,0.4531201270786909
SPAC56F8.06c,-19.779395094538994,-19.50324203524447,-11.455187228305387,-11.179034169010864
SPAC56F8.09,-1.6328416524833926,-11.591822211335227,-11.622433417248578,-21.581413976100418
SPNCRNA.716,-8.021119707190657,-9.690984588831906,-2.3741138946518383,-4.043978776293088
SPAC56F8.12,-53.381874208107604,-28.034751339269448,-24.648522722024268,0.6986001468138809
SPAC56F8.16,-37.61546384924272,-31.037944432650704,-13.64395465573143,-7.066435239139409
SPAC22A12.02c,-46.785006205917064,-24.328427408568796,-24.149710858812828,-1.6931320614645669
SPAC22A12.04c,12.250283133608127,3.311522692029996,-2.7932918036043617,-11.732052245182494
SPNCRNA.717,-42.615677221464,-20.38937371108627,-22.782869469541478,-0.5565659591637413
SPAC22A12.07c,32.12503700348468,12.727957134644456,13.93189756942322,-5.465182299417002
SPAC22A12.08c,13.920919774625665,37.076297864509904,9.377413944254926,32.53279203413917
SPAC22A12.10,19.378865347644805,8.824130616744611,8.473915250861781,-2.0808194800384143
SPAC22A12.09c,-5.250639011145253,-6.07872588552075,-0.7896277764963138,-1.617714650871811
SPAC22A12.11,11.705974332508154,-2.032224111895946,1.252566551124822,-12.485631893279278
SPAC22A12.12c,22.164675781029743,8.144934529647323,10.820029476047928,-3.1997117753344924
SPAC22A12.14c,-10.009824138099289,-3.1822152722778583,-4.712811981982604,2.114796883838828
